,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
7,2015-10-03,18:00,Serie A,Matchweek 7,Sat,Home,W,2,1,Torino,,,41.0,8011.0,Cristian Zaccardo,3-5-1-1,Carmine Russo,Match Report,,7.0,3.0,,2016,Carpi
8,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Away,L,0,3,Atalanta,,,41.0,14479.0,Cristian Zaccardo,3-5-1-1,Fabrizio Pasqua,Match Report,,13.0,5.0,,2016,Carpi
9,2015-10-24,18:00,Serie A,Matchweek 9,Sat,Home,L,1,2,Bologna,,,40.0,6747.0,Cristian Zaccardo,3-5-1-1,Paolo Tagliavento,Match Report,,8.0,2.0,,2016,Carpi
10,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Away,L,1,2,Frosinone,,,49.0,6444.0,Gaetano Letizia,4-1-4-1,Antonio Damato,Match Report,,13.0,3.0,,2016,Carpi
11,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Home,D,0,0,Hellas Verona,,,33.0,7093.0,Cristian Zaccardo,4-3-3,Paolo Mazzoleni,Match Report,,11.0,6.0,,2016,Carpi
12,2015-11-08,15:00,Serie A,Matchweek 12,Sun,Away,L,0,1,Sassuolo,,,42.0,10264.0,Cristian Zaccardo,4-4-1-1,Paolo Valeri,Match Report,,7.0,2.0,,2016,Carpi
13,2015-11-22,15:00,Serie A,Matchweek 13,Sun,Home,L,1,2,Chievo,,,55.0,7033.0,Cristian Zaccardo,4-3-3,Fabio Maresca,Match Report,,19.0,3.0,,2016,Carpi
14,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Away,W,2,1,Genoa,,,50.0,19633.0,Cristian Zaccardo,4-4-1-1,Claudio Gavillucci,Match Report,,15.0,5.0,,2016,Carpi
16,2015-12-06,20:45,Serie A,Matchweek 15,Sun,Home,D,0,0,Milan,,,37.0,12150.0,Cristian Zaccardo,4-4-1-1,Massimiliano Irrati,Match Report,,11.0,3.0,,2016,Carpi
17,2015-12-13,15:00,Serie A,Matchweek 16,Sun,Away,L,0,3,Empoli,,,35.0,8863.0,Cristian Zaccardo,4-4-1-1,Angelo Cervellera,Match Report,,14.0,4.0,,2016,Carpi
19,2015-12-20,12:30,Serie A,Matchweek 17,Sun,Home,L,2,3,Juventus,,,34.0,17755.0,Cristian Zaccardo,5-3-2,Piero Giacomelli,Match Report,,11.0,3.0,,2016,Carpi
20,2016-01-06,15:00,Serie A,Matchweek 18,Wed,Away,D,0,0,Lazio,,,38.0,20090.0,Gaetano Letizia,3-5-2,Carmine Russo,Match Report,,5.0,2.0,,2016,Carpi
21,2016-01-09,15:00,Serie A,Matchweek 19,Sat,Home,W,2,1,Udinese,,,41.0,5268.0,Cristian Zaccardo,4-4-1-1,Michael Fabbri,Match Report,,13.0,6.0,,2016,Carpi
23,2016-01-17,15:00,Serie A,Matchweek 20,Sun,Home,W,2,1,Sampdoria,,,34.0,9669.0,Cristian Zaccardo,4-4-1-1,Maurizio Mariani,Match Report,,9.0,5.0,,2016,Carpi
24,2016-01-24,15:00,Serie A,Matchweek 21,Sun,Away,D,1,1,Inter,,,30.0,35826.0,Cristian Zaccardo,3-5-2,Andrea Gervasoni,Match Report,,12.0,4.0,,2016,Carpi
25,2016-01-30,15:00,Serie A,Matchweek 22,Sat,Home,D,1,1,Palermo,,,51.0,6835.0,Cristian Zaccardo,4-4-1-1,Nicola Rizzoli,Match Report,,13.0,1.0,,2016,Carpi
26,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Away,L,1,2,Fiorentina,,,31.0,22791.0,Gaetano Letizia,3-5-2,Angelo Cervellera,Match Report,,7.0,2.0,,2016,Carpi
27,2016-02-07,15:00,Serie A,Matchweek 24,Sun,Away,L,0,1,Napoli,,,24.0,37274.0,Gaetano Letizia,3-5-2,Daniele Doveri,Match Report,,2.0,0.0,,2016,Carpi
28,2016-02-12,20:45,Serie A,Matchweek 25,Fri,Home,L,1,3,Roma,,,27.0,9166.0,Gaetano Letizia,3-5-2,Paolo Tagliavento,Match Report,,7.0,2.0,,2016,Carpi
29,2016-02-21,15:00,Serie A,Matchweek 26,Sun,Away,D,0,0,Torino,,,42.0,22891.0,Gaetano Letizia,4-4-1-1,Claudio Gavillucci,Match Report,,5.0,0.0,,2016,Carpi
30,2016-02-28,15:00,Serie A,Matchweek 27,Sun,Home,D,1,1,Atalanta,,,43.0,6699.0,Gaetano Letizia,4-4-2,Giampaolo Calvarese,Match Report,,10.0,4.0,,2016,Carpi
31,2016-03-06,15:00,Serie A,Matchweek 28,Sun,Away,D,0,0,Bologna,,,38.0,16820.0,Cristian Zaccardo,5-3-2,Paolo Mazzoleni,Match Report,,6.0,2.0,,2016,Carpi
32,2016-03-13,15:00,Serie A,Matchweek 29,Sun,Home,W,2,1,Frosinone,,,44.0,8147.0,Cristian Zaccardo,4-4-1-1,Luca Banti,Match Report,,12.0,3.0,,2016,Carpi
33,2016-03-20,15:00,Serie A,Matchweek 30,Sun,Away,W,2,1,Hellas Verona,,,36.0,17707.0,Raffaele Bianco,4-1-4-1,Carmine Russo,Match Report,,11.0,5.0,,2016,Carpi
34,2016-04-02,18:00,Serie A,Matchweek 31,Sat,Home,L,1,3,Sassuolo,,,43.0,7457.0,Raffaele Bianco,4-1-4-1,Angelo Cervellera,Match Report,,11.0,1.0,,2016,Carpi
35,2016-04-09,18:00,Serie A,Matchweek 32,Sat,Away,L,0,1,Chievo,,,39.0,8000.0,Cristian Zaccardo,4-4-1-1,Michael Fabbri,Match Report,,12.0,3.0,,2016,Carpi
36,2016-04-16,18:00,Serie A,Matchweek 33,Sat,Home,W,4,1,Genoa,,,50.0,9243.0,Gaetano Letizia,4-4-1-1,Nicola Rizzoli,Match Report,,15.0,10.0,,2016,Carpi
37,2016-04-21,20:45,Serie A,Matchweek 34,Thu,Away,D,0,0,Milan,,,18.0,28801.0,Cristian Zaccardo,3-5-1-1,Marco Guida,Match Report,,6.0,2.0,,2016,Carpi
38,2016-04-25,19:00,Serie A,Matchweek 35,Mon,Home,W,1,0,Empoli,,,43.0,7667.0,Raffaele Bianco,4-4-1-1,Paolo Valeri,Match Report,,16.0,3.0,,2016,Carpi
39,2016-05-01,12:30,Serie A,Matchweek 36,Sun,Away,L,0,2,Juventus,,,28.0,40316.0,Cristian Zaccardo,3-5-1-1,Massimiliano Irrati,Match Report,,11.0,1.0,,2016,Carpi
40,2016-05-08,15:00,Serie A,Matchweek 37,Sun,Home,L,1,3,Lazio,,,53.0,9881.0,Gaetano Letizia,4-4-1-1,Gianluca Rocchi,Match Report,,27.0,9.0,,2016,Carpi
41,2016-05-15,20:45,Serie A,Matchweek 38,Sun,Away,W,2,1,Udinese,,,48.0,20456.0,Cristian Zaccardo,3-5-1-1,Paolo Mazzoleni,Match Report,,10.0,5.0,,2016,Carpi
1,2015-08-23,20:45,Serie A,Matchweek 1,Sun,Home,L,1,2,Torino,,,47.0,9000.0,Robert Gucher,4-4-2,Luca Banti,Match Report,,13.0,3.0,,2016,Frosinone
2,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Away,L,0,2,Atalanta,,,39.0,14546.0,Robert Gucher,4-4-2,Domenico Celi,Match Report,,14.0,4.0,,2016,Frosinone
3,2015-09-12,18:00,Serie A,Matchweek 3,Sat,Home,L,0,2,Roma,,,43.0,9000.0,Robert Gucher,4-4-2,Andrea Gervasoni,Match Report,,18.0,5.0,,2016,Frosinone
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Away,L,0,1,Bologna,,,57.0,28436.0,Paolo Sammarco,4-4-2,Daniele Orsato,Match Report,,20.0,6.0,,2016,Frosinone
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,D,1,1,Juventus,,,31.0,35973.0,Leonardo Blanchard,4-4-2,Angelo Cervellera,Match Report,,9.0,1.0,,2016,Frosinone
6,2015-09-28,19:00,Serie A,Matchweek 6,Mon,Home,W,2,0,Empoli,,,41.0,7165.0,Paolo Sammarco,4-4-2,Marco Guida,Match Report,,10.0,4.0,,2016,Frosinone
7,2015-10-04,18:00,Serie A,Matchweek 7,Sun,Away,L,0,2,Lazio,,,34.0,27806.0,Robert Gucher,4-4-2,Marco Di Bello,Match Report,,12.0,6.0,,2016,Frosinone
8,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Home,W,2,0,Sampdoria,,,38.0,7252.0,Robert Gucher,4-4-2,Massimiliano Irrati,Match Report,,14.0,4.0,,2016,Frosinone
9,2015-10-25,15:00,Serie A,Matchweek 9,Sun,Away,L,0,1,Udinese,,,48.0,13298.0,Alessandro Frara,4-4-1-1,Nicola Rizzoli,Match Report,,12.0,2.0,,2016,Frosinone
10,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,W,2,1,Carpi,,,51.0,6444.0,Daniel Ciofani,4-4-2,Antonio Damato,Match Report,,8.0,3.0,,2016,Frosinone
11,2015-11-01,12:30,Serie A,Matchweek 11,Sun,Away,L,1,4,Fiorentina,,,27.0,27466.0,Alessandro Frara,4-4-1-1,Michael Fabbri,Match Report,,6.0,1.0,,2016,Frosinone
12,2015-11-08,15:00,Serie A,Matchweek 12,Sun,Home,D,2,2,Genoa,,,49.0,6450.0,Robert Gucher,4-4-2,Giampaolo Calvarese,Match Report,,18.0,5.0,,2016,Frosinone
13,2015-11-22,20:45,Serie A,Matchweek 13,Sun,Away,L,0,4,Inter,,,36.0,37469.0,Paolo Sammarco,4-4-2,Marco Guida,Match Report,,11.0,4.0,,2016,Frosinone
14,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Home,W,3,2,Hellas Verona,,,53.0,6864.0,Daniel Ciofani,4-4-2,Nicola Rizzoli,Match Report,,16.0,6.0,,2016,Frosinone
15,2015-12-06,15:00,Serie A,Matchweek 15,Sun,Home,L,0,2,Chievo,,,50.0,6007.0,Daniel Ciofani,4-4-2,Gianluca Rocchi,Match Report,,14.0,3.0,,2016,Frosinone
16,2015-12-12,18:00,Serie A,Matchweek 16,Sat,Away,L,1,4,Palermo,,,49.0,14402.0,Daniel Ciofani,4-4-2,Daniele Doveri,Match Report,,15.0,3.0,,2016,Frosinone
17,2015-12-20,18:00,Serie A,Matchweek 17,Sun,Home,L,2,4,Milan,,,30.0,7931.0,Daniel Ciofani,4-4-2,Luca Banti,Match Report,,15.0,6.0,,2016,Frosinone
18,2016-01-06,15:00,Serie A,Matchweek 18,Wed,Away,D,2,2,Sassuolo,,,30.0,15160.0,Robert Gucher,4-3-3,Luca Pairetto,Match Report,,5.0,2.0,,2016,Frosinone
19,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Home,L,1,5,Napoli,,,25.0,7954.0,Robert Gucher,4-4-2,Paolo Tagliavento,Match Report,,9.0,3.0,,2016,Frosinone
20,2016-01-16,18:00,Serie A,Matchweek 20,Sat,Away,L,2,4,Torino,,,48.0,30178.0,Robert Gucher,4-3-3,Massimiliano Irrati,Match Report,,18.0,5.0,,2016,Frosinone
21,2016-01-23,18:00,Serie A,Matchweek 21,Sat,Home,D,0,0,Atalanta,,,44.0,7564.0,Daniel Ciofani,4-3-3,Paolo Valeri,Match Report,,11.0,1.0,,2016,Frosinone
22,2016-01-30,20:45,Serie A,Matchweek 22,Sat,Away,L,1,3,Roma,,,33.0,29799.0,Alessandro Frara,4-3-3,Marco Guida,Match Report,,13.0,3.0,,2016,Frosinone
23,2016-02-03,18:30,Serie A,Matchweek 23,Wed,Home,W,1,0,Bologna,,,40.0,6177.0,Daniel Ciofani,4-3-3,Andrea Gervasoni,Match Report,,20.0,7.0,,2016,Frosinone
24,2016-02-07,15:00,Serie A,Matchweek 24,Sun,Home,L,0,2,Juventus,,,32.0,7954.0,Daniel Ciofani,4-3-3,Davide Massa,Match Report,,5.0,0.0,,2016,Frosinone
25,2016-02-13,15:00,Serie A,Matchweek 25,Sat,Away,W,2,1,Empoli,,,29.0,7897.0,Daniel Ciofani,4-3-3,Marco Di Bello,Match Report,,9.0,2.0,,2016,Frosinone
26,2016-02-21,18:00,Serie A,Matchweek 26,Sun,Home,D,0,0,Lazio,,,35.0,7954.0,Daniel Ciofani,4-3-3,Carmine Russo,Match Report,,6.0,1.0,,2016,Frosinone
27,2016-02-28,15:00,Serie A,Matchweek 27,Sun,Away,L,0,2,Sampdoria,,,49.0,20622.0,Alessandro Frara,4-3-3,Daniele Orsato,Match Report,,15.0,1.0,,2016,Frosinone
28,2016-03-06,15:00,Serie A,Matchweek 28,Sun,Home,W,2,0,Udinese,,,38.0,6510.0,Alessandro Frara,4-3-3,Nicola Rizzoli,Match Report,,7.0,1.0,,2016,Frosinone
29,2016-03-13,15:00,Serie A,Matchweek 29,Sun,Away,L,1,2,Carpi,,,56.0,8147.0,Alessandro Frara,4-3-3,Luca Banti,Match Report,,13.0,4.0,,2016,Frosinone
30,2016-03-20,15:00,Serie A,Matchweek 30,Sun,Home,D,0,0,Fiorentina,,,31.0,7454.0,Alessandro Frara,4-3-3,Paolo Valeri,Match Report,,14.0,5.0,,2016,Frosinone
31,2016-04-03,15:00,Serie A,Matchweek 31,Sun,Away,L,0,4,Genoa,,,40.0,20033.0,Daniel Ciofani,4-3-3,Paolo Mazzoleni,Match Report,,9.0,2.0,,2016,Frosinone
32,2016-04-09,15:00,Serie A,Matchweek 32,Sat,Home,L,0,1,Inter,,,36.0,7954.0,Alessandro Frara,4-3-3,Paolo Tagliavento,Match Report,,15.0,2.0,,2016,Frosinone
33,2016-04-17,15:00,Serie A,Matchweek 33,Sun,Away,W,2,1,Hellas Verona,,,43.0,17761.0,Alessandro Frara,4-3-3,Daniele Doveri,Match Report,,13.0,2.0,,2016,Frosinone
34,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Away,L,1,5,Chievo,,,34.0,8000.0,Alessandro Frara,4-3-3,Carmine Russo,Match Report,,9.0,2.0,,2016,Frosinone
35,2016-04-24,12:30,Serie A,Matchweek 35,Sun,Home,L,0,2,Palermo,,,54.0,6095.0,Robert Gucher,4-3-3,Gianluca Rocchi,Match Report,,15.0,3.0,,2016,Frosinone
36,2016-05-01,15:00,Serie A,Matchweek 36,Sun,Away,D,3,3,Milan,,,28.0,35936.0,Daniel Ciofani,4-4-2,Davide Massa,Match Report,,9.0,4.0,,2016,Frosinone
37,2016-05-08,15:00,Serie A,Matchweek 37,Sun,Home,L,0,1,Sassuolo,,,37.0,6014.0,Robert Gucher,4-4-2,Angelo Cervellera,Match Report,,18.0,4.0,,2016,Frosinone
38,2016-05-14,20:45,Serie A,Matchweek 38,Sat,Away,L,0,4,Napoli,,,25.0,56452.0,Alessandro Frara,4-3-1-2,Domenico Celi,Match Report,,9.0,2.0,,2016,Frosinone
1,2015-08-22,18:00,Serie A,Matchweek 1,Sat,Home,D,1,1,Roma,,,33.0,22075.0,Luca Toni,4-3-3,Marco Guida,Match Report,,12.0,7.0,,2016,Hellas Verona
2,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Away,L,0,2,Genoa,,,37.0,19462.0,Luca Toni,4-3-3,Daniele Orsato,Match Report,,12.0,2.0,,2016,Hellas Verona
3,2015-09-13,12:30,Serie A,Matchweek 3,Sun,Home,D,2,2,Torino,,,51.0,17868.0,Luca Toni,4-3-3,Massimiliano Irrati,Match Report,,12.0,3.0,,2016,Hellas Verona
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Away,D,1,1,Atalanta,,,45.0,14323.0,Luca Toni,4-3-3,Fabio Maresca,Match Report,,9.0,3.0,,2016,Hellas Verona
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,L,0,1,Inter,,,37.0,34548.0,Vangelis Moras,5-3-2,Carmine Russo,Match Report,,7.0,1.0,,2016,Hellas Verona
6,2015-09-27,15:00,Serie A,Matchweek 6,Sun,Home,L,1,2,Lazio,,,38.0,16591.0,Vangelis Moras,4-3-3,Piero Giacomelli,Match Report,,6.0,1.0,,2016,Hellas Verona
7,2015-10-03,20:45,Serie A,Matchweek 7,Sat,Away,D,1,1,Chievo,,,48.0,15000.0,Juanito,4-3-3,Daniele Doveri,Match Report,,10.0,3.0,,2016,Hellas Verona
8,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Home,D,1,1,Udinese,,,47.0,16382.0,Rafael Márquez,4-3-3,Claudio Gavillucci,Match Report,,8.0,2.0,,2016,Hellas Verona
9,2015-10-25,12:30,Serie A,Matchweek 9,Sun,Away,L,1,4,Sampdoria,,,55.0,21082.0,Rafael Márquez,3-5-2,Maurizio Mariani,Match Report,,11.0,1.0,,2016,Hellas Verona
10,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,L,0,2,Fiorentina,,,37.0,18222.0,Vangelis Moras,4-3-3,Paolo Valeri,Match Report,,2.0,0.0,,2016,Hellas Verona
11,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Away,D,0,0,Carpi,,,67.0,7093.0,Giampaolo Pazzini,4-3-3,Paolo Mazzoleni,Match Report,,11.0,3.0,,2016,Hellas Verona
12,2015-11-07,18:00,Serie A,Matchweek 12,Sat,Home,L,0,2,Bologna,,,57.0,18007.0,Juanito,4-3-3,Daniele Orsato,Match Report,,11.0,2.0,,2016,Hellas Verona
13,2015-11-22,12:30,Serie A,Matchweek 13,Sun,Home,L,0,2,Napoli,,,28.0,17483.0,Giampaolo Pazzini,4-3-3,Antonio Damato,Match Report,,3.0,3.0,,2016,Hellas Verona
14,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Away,L,2,3,Frosinone,,,48.0,6864.0,Luca Toni,4-3-3,Nicola Rizzoli,Match Report,,16.0,8.0,,2016,Hellas Verona
16,2015-12-06,15:00,Serie A,Matchweek 15,Sun,Home,L,0,1,Empoli,,,57.0,15198.0,Luca Toni,4-4-1-1,Paolo Tagliavento,Match Report,,18.0,4.0,,2016,Hellas Verona
17,2015-12-13,15:00,Serie A,Matchweek 16,Sun,Away,D,1,1,Milan,,,44.0,27497.0,Luca Toni,4-4-1-1,Paolo Valeri,Match Report,,11.0,2.0,,2016,Hellas Verona
19,2015-12-20,15:00,Serie A,Matchweek 17,Sun,Home,D,1,1,Sassuolo,,,46.0,16949.0,Luca Toni,4-4-1-1,Marco Guida,Match Report,,10.0,6.0,,2016,Hellas Verona
20,2016-01-06,15:00,Serie A,Matchweek 18,Wed,Away,L,0,3,Juventus,,,47.0,38748.0,Vangelis Moras,4-4-1-1,Giampaolo Calvarese,Match Report,,7.0,1.0,,2016,Hellas Verona
21,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Home,L,0,1,Palermo,,,60.0,15325.0,Vangelis Moras,4-4-2,Luca Banti,Match Report,,31.0,7.0,,2016,Hellas Verona
22,2016-01-17,15:00,Serie A,Matchweek 20,Sun,Away,D,1,1,Roma,,,32.0,29709.0,Vangelis Moras,3-4-3,Davide Massa,Match Report,,10.0,3.0,,2016,Hellas Verona
23,2016-01-24,15:00,Serie A,Matchweek 21,Sun,Home,D,1,1,Genoa,,,46.0,15806.0,Vangelis Moras,4-3-3,Gianluca Rocchi,Match Report,,17.0,9.0,,2016,Hellas Verona
24,2016-01-31,15:00,Serie A,Matchweek 22,Sun,Away,D,0,0,Torino,,,45.0,15838.0,Luca Toni,4-4-1-1,Maurizio Mariani,Match Report,,10.0,3.0,,2016,Hellas Verona
25,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Home,W,2,1,Atalanta,,,48.0,15490.0,Luca Toni,4-4-2,Marco Di Bello,Match Report,,13.0,5.0,,2016,Hellas Verona
26,2016-02-07,12:30,Serie A,Matchweek 24,Sun,Home,D,3,3,Inter,,,27.0,21104.0,Luca Toni,4-4-2,Piero Giacomelli,Match Report,,10.0,4.0,,2016,Hellas Verona
27,2016-02-11,20:45,Serie A,Matchweek 25,Thu,Away,L,2,5,Lazio,,,36.0,2304.0,Luca Toni,4-4-2,Andrea Gervasoni,Match Report,,8.0,4.0,,2016,Hellas Verona
28,2016-02-20,18:00,Serie A,Matchweek 26,Sat,Home,W,3,1,Chievo,,,43.0,22469.0,Luca Toni,4-4-2,Marco Guida,Match Report,,20.0,8.0,,2016,Hellas Verona
29,2016-02-28,15:00,Serie A,Matchweek 27,Sun,Away,L,0,2,Udinese,,,50.0,14776.0,Luca Toni,4-4-2,Daniele Doveri,Match Report,,10.0,2.0,,2016,Hellas Verona
30,2016-03-05,18:00,Serie A,Matchweek 28,Sat,Home,L,0,3,Sampdoria,,,46.0,18900.0,Luca Toni,4-4-2,Angelo Cervellera,Match Report,,11.0,4.0,,2016,Hellas Verona
31,2016-03-13,15:00,Serie A,Matchweek 29,Sun,Away,D,1,1,Fiorentina,,,37.0,27094.0,Luca Toni,4-1-4-1,Claudio Gavillucci,Match Report,,12.0,4.0,,2016,Hellas Verona
32,2016-03-20,15:00,Serie A,Matchweek 30,Sun,Home,L,1,2,Carpi,,,64.0,17707.0,Luca Toni,4-4-2,Carmine Russo,Match Report,,8.0,3.0,,2016,Hellas Verona
33,2016-04-04,20:45,Serie A,Matchweek 31,Mon,Away,W,1,0,Bologna,,,40.0,16606.0,Giampaolo Pazzini,4-2-3-1,Davide Ghersini,Match Report,,4.0,1.0,,2016,Hellas Verona
34,2016-04-10,15:00,Serie A,Matchweek 32,Sun,Away,L,0,3,Napoli,,,39.0,42784.0,Eros Pisano,4-1-4-1,Domenico Celi,Match Report,,8.0,1.0,,2016,Hellas Verona
35,2016-04-17,15:00,Serie A,Matchweek 33,Sun,Home,L,1,2,Frosinone,,,57.0,17761.0,Luca Toni,4-1-4-1,Daniele Doveri,Match Report,,14.0,4.0,,2016,Hellas Verona
36,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Away,L,0,1,Empoli,,,41.0,7816.0,Giampaolo Pazzini,4-2-3-1,Marco Serra,Match Report,,20.0,6.0,,2016,Hellas Verona
37,2016-04-25,17:00,Serie A,Matchweek 35,Mon,Home,W,2,1,Milan,,,37.0,18738.0,Giampaolo Pazzini,4-4-2,Marco Di Bello,Match Report,,28.0,12.0,,2016,Hellas Verona
38,2016-05-01,15:00,Serie A,Matchweek 36,Sun,Away,L,0,1,Sassuolo,,,46.0,10389.0,Vangelis Moras,4-2-3-1,Claudio Gavillucci,Match Report,,16.0,2.0,,2016,Hellas Verona
39,2016-05-08,20:45,Serie A,Matchweek 37,Sun,Home,W,2,1,Juventus,,,41.0,23423.0,Luca Toni,4-2-3-1,Fabio Maresca,Match Report,,12.0,4.0,,2016,Hellas Verona
40,2016-05-15,20:45,Serie A,Matchweek 38,Sun,Away,L,2,3,Palermo,,,63.0,33445.0,Giampaolo Pazzini,4-2-3-1,Massimiliano Irrati,Match Report,,14.0,4.0,,2016,Hellas Verona
0,2014-08-30,18:00,Serie A,Matchweek 1,Sat,Away,W,1,0,Chievo,,,66.0,26000.0,,3-5-1-1,Carmine Russo,Match Report,,,,,2015,Juventus
1,2014-09-13,20:45,Serie A,Matchweek 2,Sat,Home,W,2,0,Udinese,,,56.0,38217.0,,3-5-2,Antonio Damato,Match Report,,,,,2015,Juventus
3,2014-09-20,20:45,Serie A,Matchweek 3,Sat,Away,W,1,0,Milan,,,54.0,78681.0,,3-5-2,Nicola Rizzoli,Match Report,,,,,2015,Juventus
4,2014-09-24,20:45,Serie A,Matchweek 4,Wed,Home,W,3,0,Cesena,,,72.0,36027.0,,3-5-2,Piero Giacomelli,Match Report,,,,,2015,Juventus
5,2014-09-27,20:45,Serie A,Matchweek 5,Sat,Away,W,3,0,Atalanta,,,47.0,22074.0,,3-5-2,Daniele Orsato,Match Report,,,,,2015,Juventus
7,2014-10-05,18:00,Serie A,Matchweek 6,Sun,Home,W,3,2,Roma,,,50.0,39102.0,,3-5-2,Gianluca Rocchi,Match Report,,,,,2015,Juventus
8,2014-10-18,20:45,Serie A,Matchweek 7,Sat,Away,D,1,1,Sassuolo,,,65.0,21584.0,,3-5-2,Luca Banti,Match Report,,,,,2015,Juventus
10,2014-10-26,15:00,Serie A,Matchweek 8,Sun,Home,W,2,0,Palermo,,,65.0,38891.0,,3-5-2,Giampaolo Calvarese,Match Report,,,,,2015,Juventus
11,2014-10-29,20:45,Serie A,Matchweek 9,Wed,Away,L,0,1,Genoa,,,57.0,21971.0,,3-5-2,Paolo Mazzoleni,Match Report,,,,,2015,Juventus
12,2014-11-01,18:00,Serie A,Matchweek 10,Sat,Away,W,2,0,Empoli,,,59.0,14698.0,,3-5-2,Paolo Valeri,Match Report,,,,,2015,Juventus
14,2014-11-09,15:00,Serie A,Matchweek 11,Sun,Home,W,7,0,Parma,,,67.0,38816.0,,4-1-2-1-2◆,Carmine Russo,Match Report,,,,,2015,Juventus
15,2014-11-22,20:45,Serie A,Matchweek 12,Sat,Away,W,3,0,Lazio,,,53.0,55000.0,,4-1-2-1-2◆,Antonio Damato,Match Report,,,,,2015,Juventus
17,2014-11-30,18:00,Serie A,Matchweek 13,Sun,Home,W,2,1,Torino,,,60.0,38899.0,,4-1-2-1-2◆,Daniele Orsato,Match Report,,,,,2015,Juventus
18,2014-12-05,20:45,Serie A,Matchweek 14,Fri,Away,D,0,0,Fiorentina,,,48.0,38160.0,,3-1-4-2,Nicola Rizzoli,Match Report,,,,,2015,Juventus
20,2014-12-14,12:30,Serie A,Matchweek 15,Sun,Home,D,1,1,Sampdoria,,,62.0,39089.0,,4-1-2-1-2◆,Daniele Doveri,Match Report,,,,,2015,Juventus
21,2014-12-18,19:00,Serie A,Matchweek 16,Thu,Away,W,3,1,Cagliari,,,59.0,16074.0,,4-3-1-2,Paolo Mazzoleni,Match Report,,,,,2015,Juventus
23,2015-01-06,21:00,Serie A,Matchweek 17,Tue,Home,D,1,1,Inter,,,53.0,38791.0,,4-1-2-1-2◆,Luca Banti,Match Report,,,,,2015,Juventus
24,2015-01-11,20:45,Serie A,Matchweek 18,Sun,Away,W,3,1,Napoli,,,47.0,53006.0,,4-1-2-1-2◆,Paolo Tagliavento,Match Report,,,,,2015,Juventus
26,2015-01-18,20:45,Serie A,Matchweek 19,Sun,Home,W,4,0,Hellas Verona,,,59.0,36243.0,,4-1-2-1-2◆,Massimiliano Irrati,Match Report,,,,,2015,Juventus
27,2015-01-25,15:00,Serie A,Matchweek 20,Sun,Home,W,2,0,Chievo,,,63.0,38629.0,,4-1-2-1-2◆,Davide Massa,Match Report,,,,,2015,Juventus
29,2015-02-01,15:00,Serie A,Matchweek 21,Sun,Away,D,0,0,Udinese,,,62.0,11241.0,,3-5-2,Andrea Gervasoni,Match Report,,,,,2015,Juventus
30,2015-02-07,20:45,Serie A,Matchweek 22,Sat,Home,W,3,1,Milan,,,52.0,39015.0,,4-3-1-2,Antonio Damato,Match Report,,,,,2015,Juventus
31,2015-02-15,20:45,Serie A,Matchweek 23,Sun,Away,D,2,2,Cesena,,,61.0,23661.0,,4-3-1-2,Carmine Russo,Match Report,,,,,2015,Juventus
32,2015-02-20,20:45,Serie A,Matchweek 24,Fri,Home,W,2,1,Atalanta,,,62.0,37195.0,,4-3-1-2,Massimiliano Irrati,Match Report,,,,,2015,Juventus
34,2015-03-02,20:45,Serie A,Matchweek 25,Mon,Away,D,1,1,Roma,,,40.0,55651.0,,3-5-2,Daniele Orsato,Match Report,,,,,2015,Juventus
36,2015-03-09,21:00,Serie A,Matchweek 26,Mon,Home,W,1,0,Sassuolo,,,64.0,37506.0,,4-3-1-2,Sebastiano Peruzzo,Match Report,,,,,2015,Juventus
37,2015-03-14,18:00,Serie A,Matchweek 27,Sat,Away,W,1,0,Palermo,,,45.0,29850.0,,3-5-2,Marco Guida,Match Report,,,,,2015,Juventus
39,2015-03-22,15:00,Serie A,Matchweek 28,Sun,Home,W,1,0,Genoa,,,57.0,39919.0,,3-5-2,Marco Di Bello,Match Report,,,,,2015,Juventus
